project_denomination;page_nb;page_text;rse_label
lvmh;36;"FAV O R I S E R L E S É C H A N G E S
LE DISPOSITIF DE REPRÉSENTATION SOCIALE DU GROUPE LVMH
LE COMITÉ DE GROUPE ET LE COMITÉ COMMUN DES SOCIÉTÉS
CONTINU ENTRE TOUS LES NIVEAUX DE L’ORGANISATION.
Le dialogue social en France en 2018
107 24,7 M€
COMPREND PLUSIEURS NIVEAUX : LES COMITÉS D’ENTREPRISE DES MAISONS,
EUROPÉENNES, QUI TRAITE DES SUJETS TRANSNATIONAUX CORRESPONDANT À L’ÉCHELLE EUROPÉENNE. CES INSTANCES PERMETTENT UN DIALOGUE
accords d’entreprise.
soit 1,7 % de la masse salariale, consacrés
des différentes Maisons du Groupe aux CE. + 4,6 % par rapport à 2017.
La représentation du personnel est au cœur du Code de Conduite LVMH, qui défend notamment les principes du Pacte mondial relatifs aux droits fondamentaux du travail que sont la liberté d’association et la reconnaissance effective du droit de négociation collective. Le code s’engage à ce que chacun des collaborateurs du Groupe puisse jouir de ses droits sans distinction notamment de convictions politiques et d’affiliation syndicale. Le Code de Conduite Fournisseurs étend ces engagements à tout l’écosystème du Groupe, notamment le principe de liberté syndicale : « nos fournisseurs reconnaissent et respectent le droit des travailleurs à négocier collectivement et à créer ou rejoindre les organisations syndicales de leur choix sans aucune sanction, discrimination ou harcèlement. »
Le dispositif de représentation sociale du Groupe comprend trois niveaux. Les comités d’entreprises traitent de l’essentiel des aspects sociaux, conformément à la culture de décentralisation du Groupe. Le dialogue avec les partenaires sociaux aboutit à des accords
à des activités sociales et culturelles par la contribution
d’une grande diversité : égalité professionnelle femmes/hommes, compte épargne-temps, travail le dimanche, bien-être et qualité de vie au travail, contrats de génération, emploi des personnes en situation de handicap, mise en place à titre expérimental du télétravail, accord d’intéressement triennal et primes de vacances, NAO, enjeu de la surveillance vidéo sur les sites de travail, services d’aide à la personne… En France, les Maisons du Groupe sont dotées, cumulativement ou non en fonction de leurs effectifs, d’autres instances comme des délégations du personnel ou des comités d’hygiène, de sécurité et des conditions de travail (CHSCT). En application d’une ordonnance de septembre 2017, les Maisons se dotent progressivement d’un comité social et économique : devant être mis en place au plus tard le 31 décembre 2019, il fusionnera les délégués du personnel, le CE et le CHSCT, ou remplacera la délégation unique du personnel le cas échéant. Le Comité de Groupe a été instauré en 1985. Cette instance ayant un périmètre France est composée actuellement de 30 membres, dont le mandat a été renouvelé en 2018, et se
Nature des réunions CE Délégués du personnel CHSCT Autres TOTAL
Nombre 626 559 374 250 1 809
35";0
lvmh;37;"E X E M P L E S D E D I S P O S I T I F S D E D I A L O G U E E T D ’ É C O U T E – Enquêtes annuelles d’opinion et d’en- gagement : leadership, culture, valeurs, qualité de vie au travail, développe- ment de carrière, rémunérations et avantages sociaux… – Charte Respect et bienveillance contribuant à accroître les échanges entre les équipes et la Direction. – Bloom at work, baromètre de l’épa- nouissement au travail.
réunit chaque année en session plénière. Les élus sont informés et dialoguent avec les Présidents de tous les secteurs d’activité du Groupe sur les orientations stratégiques, les enjeux écono- miques et financiers, l’évolution de l’emploi au sein du Groupe et les perspectives envisagées. Le Comité commun des sociétés européennes est une instance représentative du personnel créée en 2014, composée de 28 membres issus des 22 pays européens où le Groupe est pré- sent. Le comité, qui se réunit annuellement en session plénière, est en charge des sujets transnationaux à l’échelle européenne.
L E S D I S P O S I T I F S D ’ É C O U T E E T D ’A L E R T E
Les Maisons s’attachent à favoriser l’expression des collabora- teurs et leurs échanges avec le management. Pour cela, elles peuvent recourir à des enquêtes de satisfaction ou mettre en place des dispositifs de remontée d’informations plus directe.
– Démarche « Agir ensemble » pour améliorer la résolution de probléma- tiques rencontrées. – Matinales RH et forum intranet pour la remontée des réclamations et des priorités. – Service d’écoute et de soutien psy- chologique en partenariat avec un prestataire externe.
– Mise en place d’un référent de confiance, neutre et externe à l’entreprise. – Portails d’information et d’échange. – Processus de dialogue et d’informa- tion sur le lieu de travail. – Dispositifs de whistleblowing dans certains pays.
En complément des canaux habituels de communication et d’alerte existants au sein des Maisons, LVMH a par ailleurs mis en place un dispositif d’alerte interne centralisé, disponible en une dizaine de langues. Il permet de recueillir et de traiter les signalements soumis par tout collaborateur concernant des atteintes ou risques d’atteintes sérieuses à la loi, au règlement, ainsi qu’aux dispositions du Code de Conduite LVMH ou à d’autres principes, lignes directrices et politiques internes.
36";0
lvmh;38;"S ’ E N G A G E R
où LVMH est implanté Contribuer à l’emploi et au dynamisme économique local Soutenir l’insertion des personnes éloignées de l’emploi Accompagner les populations fragilisées
S’impliquer sur les territoires
37
Make Up For Ever";0
lvmh;39;"S ’ I M P L I Q U E R S U R L E S T E R R I T O I R E S
V I N S & S P I R I T U E U X
En février 2018, Glenmorangie a dévoilé un projet novateur d’extension de sa distillerie historique à Tain (nord-est de l’Écosse) pour accompagner la croissance de la Maison. La livraison du nouveau site de production est prévue pour 2019.
M O D E & M A R O Q U I N E R I E
Louis Vuitton a achevé la construction de son nouvel atelier à Beaulieu-sur-Layon (Maine-et-Loire), qui a été mis en service début 2019. La Manifattura Thélios, nouveau lieu consacré à la production de lunettes pour les Maisons du Groupe LVMH, a été inaugurée le 24 avril à Longarone, en Italie.
PA R F U M S & C O S M É T I Q U E S
Fondée en 1828, Guerlain fêtait 190 ans de création en 2018. Le site de production Soin et Maquillage à Chartres, baptisé « La Ruche », répond aux ambitions de croissance, d’excellence technologique, de qualité et de durabilité de la Maison.
M O N T R E S & J O A I L L E R I E
À l’occasion des Geneva Days en janvier 2018, TAG Heuer, Hublot et Zenith ont présenté leurs innovations. Lors du Baselworld 2018, en mars, Bvlgari célébrait 100 ans d’horlogerie et signait un nouveau record mondial.
O Ù LV M H E S T I M P L A N T É
EN 2018, LES MAISONS DU GROUPE LVMH ONT ENCORE DÉMONTRÉ, PARTOUT
ELLES SONT IMPLANTÉES, Y APPORTANT CROISSANCE, INNOVATION ET EMPLOI.
DANS LE MONDE, LEUR CONNEXION AUX TERRITOIRES SUR LESQUELS
D I S T R I B U T I O N S É L E C T I V E
En avril 2018, lors du World Retail Congress, Sephora a été nommé « Retailer de l’année ». Ce prix reflète la croissance exceptionnelle de Sephora au cours de la dernière décennie, stimulée par l’expansion rapide de son succès en France.
A U T R E S A C T I V I T É S
La réouverture du Jardin d’Acclimatation a été inaugurée le 2 juin 2018 en présence de Mme Anne Hidalgo, maire de Paris, et de M. Bernard Arnault, Président-Directeur Général du Groupe LVMH. En décembre 2018, LVMH a conclu un accord avec Belmond en vue de renforcer sa présence dans l’univers de l’hôtellerie d’exception.
F O N D A T I O N L O U I S V U I T T O N
En 2018, la Fondation Louis Vuitton a connu une fréquentation record de 1,2 million de visiteurs. La Fondation a notamment accueilli la double exposition événement « Jean-Michel Basquiat – Egon Schiele ».
38";0
lvmh;40;"4 E É D I T I O N D E S J O U R N É E S PA R T I C U L I È R E S Héritiers et dépositaires du patrimoine culturel des métiers de l’artisanat et de la création, LVMH et ses Maisons portent une attention minutieuse à sauvegarder des savoir-faire parfois séculaires, mais aussi à les faire connaître à un large public. Avec 180 000 visiteurs, les Jour- nées Particulières LVMH ont connu un
succès sans précédent en 2018. Pour sa quatrième édition, cet événement unique en son genre a pris une dimen- sion nouvelle : avec 56 de ses Maisons ouvertes au grand public, le Groupe LVMH a proposé aux visiteurs de découvrir 77 lieux d’exception – dont 40 inédits – situés dans 14 pays sur
5 continents. Pendant trois jours (12, 13 et 14 octobre 2018), parfumeurs, horlogers, joailliers, bottiers, malletiers, œnologues, tonneliers et artistes maquilleurs, entre autres, ont accueilli des visiteurs venus de tous horizons pour partager avec eux les multiples savoir-faire liés à leurs métiers.
39";0
lvmh;41;"C O N T R I B U E R À L’ E M P L O I
GRÂCE À LA CROISSANCE SOUTENUE DE SES MAISONS, LVMH CONCOURT AU DYNAMISME ÉCONOMIQUE ET SOCIAL DES TERRITOIRES, QUE CE SOIT DIRECTEMENT À TRAVERS SES PROPRES SITES OU INDIRECTEMENT VIA SES FOURNISSEURS,
La contribution de LVMH à la création d’emploi
créations nettes d’emploi en CDI en 2018, soit 2 fois plus qu’en 2017.
E T A U DY N A M I S M E É C O N O M I Q U E L O C A L
SES PARTENAIRES ET SON SOUTIEN À L’ENTREPRENEURIAT.
8 527
Les Maisons du Groupe LVMH créent de nombreux emplois dans les régions où elles sont présentes, et notamment dans le cadre de l’extension du réseau des magasins en propre. De nombreuses Maisons, implantées de longue date dans les provinces françaises, sont des acteurs importants de l’économie locale : Guerlain à Chartres, Hennessy à Cognac, Louis Vuitton dans la Drôme, Moët & Chandon et Veuve Clicquot en Champagne, Parfums Christian Dior à Saint-Jean-de-Braye, près d’Orléans. Ces Maisons entretiennent des relations étroites avec les collec- tivités locales, en particulier dans les domaines de la culture, de l’éducation et de l’emploi. Sephora, qui déploie des magasins dans toute la France, et dont les deux tiers de l’effectif travaillent en dehors de la région parisienne, mène régulièrement des actions en faveur de l’emploi local. Pour le Groupe LVMH, ses fournisseurs représentent un maillon essentiel de sa chaîne de valeur. À ce titre, il s’attache à entre- tenir et promouvoir des relations responsables avec toutes les entreprises de son écosystème, et à les accompagner dans la mise en place de meilleures pratiques environnementales, sociales et sociétales. En 2018, 1 092 audits sociaux et/ou envi- ronnementaux ont ainsi été réalisés chez 877 fournisseurs et sous-traitants. (Pour le détail des relations fournisseurs, se reporter au Document de référence 2018, p. 50-51). Bvlgari a rassemblé en 2018 une soixantaine de ses fournisseurs pour échanger sur les enjeux et plans d’action en matière de
responsabilité sociale et environnementale. Marc Jacobs a pro- posé à une soixantaine d’employés de ses fournisseurs un module spécifique en matière de formation RSE. Vis-à-vis de ses par- tenaires viticulteurs et plus généralement de la filière du cognac, la Maison Hennessy conduit des actions de sauvegarde des savoir- faire (taille de la vigne, distillation) ou du patrimoine végétal face aux maladies du bois. En Pologne, la Maison Belvedere poursuit depuis 2010 son programme Raw Spirit visant à échanger les expériences, résultats de recherche scientifique et connaissances pratiques entre les collaborateurs, les fournisseurs d’alcool et les scientifiques de l’université technique de Lodz.
E N C O U R A G E R L’ E N T R E P R E N E U R I A T E T L E D É V E L O P P E M E N T D E S T A R T- U P
L’esprit d’entreprise fait partie des valeurs fondamentales de LVMH, qui contribue au développement de start-up et à l’entrepreneuriat féminin, alimentant ainsi une source importante d’innovations pour le Groupe. Du 24 au 26 mai 2018, en tant que partenaire de premier rang, LVMH a participé pour la troisième année consécutive au salon Viva Technology. Plus de 100 000 visiteurs, originaires de 125 pays,
130 M€ investis en R&D.
40";0
lvmh;42;"L A M A I S O N D E S S T A R T U P S LV M H L A N C É E À S T A T I O N F Le Groupe LVMH a lancé début 2018 un programme d’accélération de start-up liées à l’univers du luxe, au sein de STATION F. La Maison des Startups LVMH affirme la vocation entrepreneuriale de
sont venus découvrir les dernières innovations de 9 000 start-up et de centaines de grandes entreprises présentes, dont LVMH et 22 de ses Maisons. Le salon a été l’occasion de remettre le deuxième LVMH Innovation Award. Au cœur des 500 m2 du Luxury Lab, 30 start-up – sélectionnées parmi 820 candidats issus de 58 pays – ont présenté leurs innovations aux côtés de celles de Maisons du Groupe. Le prix a été remis à la start-up française Oyst, dont la promesse est de simplifier le parcours en ligne des consommateurs avec la possibilité d’acheter en un clic.
A C C O M PA G N E R L’ E N T R E P R E N E U R I A T F É M I N I N
Depuis 1972, la Maison Veuve Clicquot met l’entrepreneuriat féminin à l’honneur en remettant chaque année le Prix Veuve Clicquot de la Femme d’Affaires. Ce prix précurseur et référent
LVMH en offrant à des entrepreneurs l’opportunité d’imaginer le futur du luxe et du Groupe en collaboration avec différents acteurs au sein d’un écosys- tème innovant.
Dotée de 89 postes de travail et d’un espace de 220 m2, la Maison des Startups LVMH accueillera chaque année 50 start-up internationales.
récompense des femmes d’exception, chefs d’entreprise reconnues pour leur succès professionnel. Depuis 2014, le Prix Clémentine, du prénom de la fille de Madame Clicquot, vient récompenser celles qui représentent la future génération des « Femmes d’Affaires ». En novembre 2018, la Maison Veuve Clicquot a décerné le 46e Prix de la Femme d’Affaires à Nathalie Balla, coprésidente de La Redoute et de Relais Colis, et le Prix Clémentine à Shanty Baehrel, fondatrice de l’entreprise Shanty Biscuits. Après avoir accueilli Thomas Mailaender au sein des Tanneries Roux à Romans-sur-Isère, LVMH Métiers d’Art a invité en 2018, pour sa deuxième résidence d’artiste, l’artiste plasticienne et sculptrice française Amandine Guruceaga. À l’issue de sa résidence artistique au sein de la tannerie catalane Riba Guixà, LVMH Métiers d’Art a présenté les expérimentations chroma- tiques d’Amandine Guruceaga à la Galerie Monteverita à Paris. L’exposition « Colour Sparks » évoque le processus de création et la collaboration de l’artiste avec les artisans de la tannerie.
41";0
lvmh;43;"S O U T E N I R L’ I N S E R T I O N
QUE CE SOIT L’ACCÈS À L’ÉDUCATION DES JEUNES OU L’INSERTION
S’impliquer pour la jeunesse
D E S P E R S O N N E S É L O I G N É E S
AU TITRE DE SA CONTRIBUTION AU DÉVELOPPEMENT DES TERRITOIRES, LVMH INCITE SES MAISONS À SOUTENIR DES CAUSES QUI LUI SONT CHÈRES,
SOCIALE ET PROFESSIONNELLE DES PERSONNES ÉLOIGNÉES DE L’EMPLOI.
103
D E L’ E M P L O I
Afin de favoriser l’insertion sociale et professionnelle des popu- lations minorées dans l’emploi, LVMH anime des sessions LVMH Job coaching, qui mobilisent à la fois des recruteurs et des conseillers beauté du Groupe et des Maisons. L’objectif est d’aider les personnes en recherche d’emploi à retrouver confiance en soi et à se préparer dans les meilleures conditions possible à l’entretien de recrutement. En 2018, 10 sessions ont été animées et plus de 300 personnes suivies par les partenaires de LVMH (Force Femmes, Nos Quartiers ont des Talents…) ont bénéficié de ce programme.
FAV O R I S E R L’A C C È S D E S J E U N E S A U M O N D E D U T R AVA I L
Le Groupe LVMH et les Maisons tissent de nombreux parte- nariats destinés à soutenir l’égalité des chances et l’insertion professionnelle des jeunes. En France, le Groupe est un partenaire durable de l’association Nos Quartiers ont des Talents, dont il est administrateur. En 2018, 78 cadres expérimentés ont parrainé des jeunes. Depuis 2007, 569 jeunes ont trouvé un emploi après avoir été parrainés par un collaborateur du Groupe. LVMH s’est également mobilisé pour l’événement Talents Hub, organisé par l’association en
alternants issus de quartiers relevant de la politique de la ville.
octobre 2018, qui a permis à plus de 3 300 jeunes de bénéficier de conseils et d’orientations pour leur recherche d’emploi. En 2018, LVMH a reconduit pour trois ans son engagement auprès de Sciences Po Paris dans le cadre des Conventions d’éducation prioritaire de l’école, en accordant des bourses d’études et en permettant à des jeunes issus de cette filière d’être parrainés par des managers du Groupe. LVMH a noué un partenariat depuis huit ans avec les villes de Clichy-sous-Bois et de Montfermeil pour contribuer à la cohésion sociale et à l’insertion de jeunes issus de quartiers défavorisés. Une palette d’actions est déployée au profit des jeunes : stages de découverte de l’entreprise proposés à 90 collégiens en 2018, visites des Maisons du Groupe, accueil en stage des élèves du lycée professionnel et soutien à la recherche d’emploi. Depuis 2011, plusieurs jeunes ont pu intégrer des Maisons du Groupe pour une formation ou un emploi. Dans le cadre de ce partenariat, le Groupe parraine le Défilé Cultures et Création de Montfermeil, qui met en lumière les talents créatifs éloignés de l’univers de la mode. Le Prix RSE Jeune Talent LVMH 2018 a été décerné à Anne-Solène Rives, qui a pu exposer ses créations au salon Greenshowroom à Berlin, et qui a ensuite intégré la Maison Loewe pour une formation en alternance. En janvier 2018, le Village de l’Institut des Métiers d’Excellence LVMH a réuni près de 500 visiteurs, collégiens, lycéens, parents d’élèves, adultes en reconversion et demandeurs d’emploi à
588 stagiaires de 3e dont 149 issus d’établissements classés REP.
42
Plus de 4 500 actions de tutorat et de parrainage.";0
lvmh;44;"LV M H S O U T I E N T K D ’ U R G E N C E S Le mercredi 6 juin 2018, à l’occasion de la Journée K, le Jardin d’Acclimata- tion a accueilli 5 500 parents solos et enfants avec le soutien des équipes
Clichy-sous-Bois afin de leur faire découvrir les offres de poste en alternance de l’IME. Pour ses différents ateliers en France, Louis Vuitton collabore avec Pôle emploi afin de recruter puis de former en interne des personnes en difficulté à travers la méthode de recrutement par simulation (MRS). Moët & Chandon et Ruinart ont également développé des parte- nariats avec des collectivités locales, établissements d’enseigne- ment et organismes intervenant en faveur de publics défavorisés. En 2018, une opération de « vendanges partagées » a accueilli 21 personnes issues de populations très éloignées de l’emploi. De même, Hennessy est impliqué dans la démarche de l’association 100 chances 100 emplois, dont la mission est d’accompagner des jeunes en difficulté d’insertion professionnelle.
E N C O U R A G E R L’A U T O N O M I S A T I O N D E S F E M M E S
Même dans l’industrie de la beauté, les femmes entrepreneures sont sous-représentées. En 2016, Sephora a lancé Sephora Accelerate, au titre de son programme Sephora Stands, afin de soutenir des femmes ayant créé leur start-up, dans tous les domaines de la beauté au sein de différents pays du monde. En 2018, 10 finalistes de 6 pays ont pu profiter d’un programme de mentorat avec les meilleurs experts de Sephora et d’une semaine de coaching à San Francisco, où elles ont pu rencontrer des investisseurs potentiels. L’objectif du programme est d’aider
LVMH et en partenariat avec d’autres institutions et entreprises dont la CAF Paris et Unilever. Cette journée leur a permis d’accéder directement et
gratuitement à tous les services emplois, juridiques et sociaux auxquels des familles monoparentales ont souvent besoin de recourir.
50 projets d’ici à 2020. Par ailleurs, avec Classes for confidence, Sephora offre à des femmes qui traversent des changements de vie une formation de mise en beauté et un coaching pour leur permettre de reprendre confiance en elles. Plus de 700 sessions ont été dispensées aux États-Unis en 2018, et le programme a démarré en Europe dans 6 pays (France, Russie, Espagne, Italie, Grèce et Portugal). Au total, depuis son lancement et du fait des nouveaux supports disponibles en ligne, ce programme a déjà touché plus de 40 000 personnes. Benefit Cosmetics a organisé pour la quatrième année consécutive Bold is Beautiful, une opération qui finance des associations œuvrant pour l’éducation, le soutien professionnel et l’accès au bien-être des femmes. Berluti, Givenchy et Louis Vuitton ont rejoint et relayé l’opération. 19 pays ont participé à ce programme solidaire qui a déjà permis de lever depuis sa création plus de 9 millions d’euros au bénéfice de 37 associa- tions. Parmi les associations accompagnées se trouvent par exemple Force Femmes et belle & bien en France, ou Girl Deve- lop It, Girls Inc., StepUp et Dress For Success aux États-Unis. Christian Dior Couture a poursuivi en 2018 son programme de mentorat Women@Dior, un accompagnement destiné à de jeunes étudiantes pour leur redonner confiance en elles et les valoriser dans le monde du travail. Chaque étudiante peut échanger avec une collaboratrice Dior, à raison d’un entretien au moins chaque trimestre pendant un an. Ces mentors de moins de trente ans, qui travaillent dans la création, le marke- ting, le retail, le design, le merchandising, l’architecture ou encore la communication, représentent la diversité des métiers de la Maison.
43";0
lvmh;45;"A C C O M PA G N E R
F R A G I L I S É E S
L E S P O P U L AT I O N S
LVMH ET SES MAISONS SE MONTRENT ATTENTIFS AUX POPULATIONS PARTICULIÈREMENT FRAGILISÉES ET EN DÉTRESSE. LEUR SOUTIEN PEUT SE MANIFESTER PAR L’IMPLICATION
DE PRODUITS AINSI QUE PAR UN SOUTIEN FINANCIER.
DE LEURS COLLABORATEURS AUPRÈS DE CES POPULATIONS, PAR LE DON
6 M€
Les multiples engagements sociaux et sociétaux des Maisons sont célébrés chaque année lors du Dîner des Maisons engagées. La sixième édition a réuni, le 5 décembre 2018, près de 400 per- sonnes, dont 17 présidents de Maisons ainsi que de nombreux partenaires, leaders d’opinion et dirigeants d’ONG ou d’asso- ciations. LVMH soutient à cette occasion le centre de référence de la drépanocytose de l’hôpital Robert-Debré AP-HP à Paris, auquel 800 000 euros ont été reversés depuis 2011. Des causes
Sixième édition du Dîner des Maisons engagées.
reversés depuis 2016 dans le cadre du partenariat international avec l’UNICEF.
« coup de cœur » ont également été mises en lumière, comme Kelina, qui œuvre aux soins de la mère et de l’enfant au Bénin, et K d’urgences, qui apporte un soutien humain, social et financier aux familles monoparentales en France. Le Groupe soutient, en France et dans le monde, de nombreuses institutions reconnues pour leur action en faveur de l’enfance, des personnes âgées et handicapées ou dans leur lutte contre les grandes causes de souffrance et d’exclusion : la Fondation Hôpitaux de Paris – Hôpitaux de France, l’association Le Pont-Neuf, la fondation Save the Children au Japon, la Robin Hood Foundation à New York, la Fondation Claude-Pompidou, ou bien encore l’Association Fraternité Universelle. En janvier 2016, Louis Vuitton a lancé un partenariat international avec le Fonds des Nations unies pour l’enfance (UNICEF). Il a permis de récolter plus de 6 millions d’euros depuis son lance- ment, issus de dons et de la vente de produits en magasins, au profit des enfants en situation d’urgence, notamment dans les camps de réfugiés syriens au Liban et dans les camps de réfugiés rohingyas au Bangladesh. En 2018, le microdon sur salaire au profit de l’UNICEF a été également mis en place en France. Dès 2009, Bvlgari a décidé de s’impliquer aux côtés de Save the Children. La Maison a ainsi reversé plus de 80 millions de dollars américains depuis cette date, dont ont pu bénéficier 1,2 million d’enfants. Plus de 700 000 clients ont acheté les bijoux Save the Children de la Maison. Plus de 100 projets ont été mis en œuvre dans 33 pays à travers le monde.
80 M$US reversés depuis 2009 par Bvlgari pour Save the Children.
44
400 000 € reversés par Sephora à partir
Toutes à l’école et Women Safe.
des microdons de clients aux ONG";0
lvmh;46;"U N G R O U P E M O B I L I S É P O U R L A S A N T É E T L A R E C H E R C H E M É D I C A L E – Bvlgari est engagé auprès du Kids Earth Fund (KEF) au Japon et de la Fondation Randstad en Espagne pour la prise en charge des enfants handicapés. – Fendi soutient différentes causes dont l’association Un avenir pour les enfants du monde (AEM), notamment au Rwanda, ainsi que la Fondation Theodora et l’hôpital pédiatrique Bambino Gesù, qui accompagnent les enfants hospitalisés. – Guerlain soutient l’association belle & bien depuis quinze ans, qui propose des ateliers de beauté gratuits au sein des hôpitaux pour les femmes atteintes d’un cancer. Plusieurs Maisons du
Aux États-Unis, Moët Hennessy travaille en partenariat avec City Harvest, une banque alimentaire de New York dédiée aux populations défavorisées. Le partenariat avec Dress for Success, organisation mondiale à but non lucratif, permet de distribuer des vêtements aux femmes à faible revenu et de les accompagner dans le cadre de leurs recherches d’emploi et entretiens professionnels. Dans la zone Asie-Pacifique, Fendi soutient des actions de bénévolat en partenariat avec l’ONG Food Angel afin de distribuer des repas aux personnes défavorisées. À Singapour, différentes Maisons comme Louis Vuitton ont collecté et distribué des paquets alimentaires aux personnes les plus vulnérables.
Groupe siègent au conseil d’adminis- tration de l’association, dont Benefit Cosmetics, Guerlain et Parfums Christian Dior. De très nombreux col- laborateurs des Maisons Benefit Cosmetics, Chaumet, Christian Dior Couture, Fred, Givenchy, Guerlain, Hennessy, Louis Vuitton, Make Up For Ever, Moët Hennessy Diageo et Parfums Christian Dior ont participé en octobre 2018 à la course Odyssea aux couleurs de belle & bien. Le Bon Marché s’est associé aux Virades de l’espoir en septembre 2018 avec un nouveau record : 350 collaborateurs participants.
– Parfums Christian Dior est le nouveau partenaire de l’association Cheer up!, qui aide des adolescents et de jeunes adultes âgés de 15 à 30 ans atteints d’un cancer à se projeter au-delà de la maladie. – En Chine, Sephora s’engage aux côtés de l’ONG internationale Operation Smile pour prendre en charge l’opé- ration d’enfants atteints de fentes labio-palatines et améliorer leurs conditions de vie et de santé. – En France, plusieurs Maisons ont participé à la Course des Héros, un défi caritatif et sportif permettant de contribuer à plus de 200 causes à Paris, Lyon et Bordeaux.
En juin 2018, la Fondation Louis Vuitton a accueilli la seconde édition de « recto/verso », une exposition d’œuvres contem poraines conclue par une vente aux enchères dite « à l’aveugle » au profit du Secours populaire français. Plus de 100 artistes contemporains,
L’A R T S O L I D A I R E
parmi lesquels Takashi Murakami, Jeff Koons ou Xavier Veilhan, ont accepté de produire une œuvre au format imposé (40 x 50 cm), signée uniquement au dos.
45";0
lvmh;47;"A N N E X E S
46
Pucci";0
lvmh;48;"G O U V E R N A N C E
S O C I A L E
E T M I S E E N Œ U V R E D E L A R E S P O N S A B I L I T É
SI LE GROUPE CONSOLIDE SON DÉVELOPPEMENT AUTOUR DE PRINCIPES DE RESPONSABILITÉ, DE MÉTHODOLOGIES ET DE PLANS D’ACTION COMMUNS, LES CONTEXTES SOCIAUX ET SOCIÉTAUX SPÉCIFIQUES À CHAQUE MAISON IMPLIQUENT UNE APPLICATION
PERMET UN SUIVI ET UNE COMMUNICATION GLOBALE DE CELLE-CI.
DÉCENTRALISÉE DE LA STRATÉGIE RSE. UN REPORTING INTERNATIONAL
Au niveau du Groupe, la responsabilité sociale est initiée et coordonnée par la Direction du Développement Social. Au sein des Maisons, le pilotage de la démarche est placé sous la respon- sabilité des directions des ressources humaines. Chacune d’entre elles nomme un correspondant RSE qui fait le lien avec LVMH, assure la cohérence des actions de sa Maison avec la démarche du Groupe et effectue le reporting RSE. Des échanges réguliers entre le Groupe et les 40 correspondants RSE en Maison, réunis au sein d’un réseau dédié, garantissent le déploiement des enjeux prioritaires et la cohérence globale de la démarche. Deux ou trois fois par an, les membres du réseau RSE se retrouvent pour dresser un bilan de l’année écoulée, établir des priorités communes pour l’année en cours, rechercher des opportunités de coopération, partager leurs bonnes pratiques et rencontrer des parties prenantes. En 2018, le réseau des correspondants RSE s’est réuni le 5 avril et le 30 octobre.
S T R U C T U R A T I O N D E L A D É M A R C H E
La démarche de responsabilité sociale de LVMH est structurée en trois niveaux : – Des « processus clés » généraux qui garantissent la mise en œuvre des enjeux et des objectifs relatifs à chaque axe stratégique. – Différents partenariats et projets structurants impulsés à l’échelle du Groupe. – Les initiatives déployées par les Maisons, prenant pleinement en compte la dimension locale ainsi que les enjeux propres à leurs activités.
I N F O R M A T I O N , R E P O R T I N G E T C O N T R Ô L E
L’information et la sensibilisation des collaborateurs à la RSE s’effectuent à travers les réseaux sociaux sur lesquels le Groupe est présent, son site Internet et son intranet Voices. Considérant la responsabilité sociale comme inhérente à toute fonction mana- gériale, chaque nouveau manager est systématiquement sensi- bilisé à la RSE et à son rôle dans sa mise en œuvre, à l’occasion du séminaire d’intégration et de la session d’intégration en ligne. Des reportings annuels, basés sur des données quantitatives et qualitatives, permettent de recenser l’intégralité des actions de responsabilité sociale menées par les Maisons du Groupe au cours des douze derniers mois. LVMH s’appuie sur ces repor- tings consolidés pour communiquer sa politique et ses actions en matière de responsabilité sociale dans le Rapport annuel et le Document de référence, complétés, depuis 2012, par le Rapport de responsabilité sociale. En parallèle des publications du Groupe, depuis 2013, certaines Maisons ont développé leur propre Rapport de responsabilité sociale, notamment Guerlain et Parfums Christian Dior. La politique de responsabilité du Groupe est contrôlée par un Comité d’Éthique et du Développement Durable, institué en 2016 au sein du Conseil d’administration, et qui a pour mission : – De veiller au respect des règles et valeurs définies par les divers codes et chartes du Groupe. – De contribuer à la définition des règles de conduite ou principes d’action qui doivent inspirer le comportement des dirigeants et collaborateurs du Groupe en matière d’éthique et de respon- sabilité environnementale, sociale et sociétale.
47";0
